"track_id","track_album_id","track_album_name","track_album_release_date"
"4IlRoKSED9bTzEvnPf8Vch","1SxT4XIOsWyjt6lOTp9Zhv","Gold.","2019-07-27"
"0B96zBzTZ8Tr7jve5o9kCz","2Lgfoa0RXtbeAxiOtwY33U","Saucey","2019-08-24"
"2GCl4gCETmd0BbqGjC2bjR","1aDbmkpvJLbI9pomkkIkKo","La Lola","2019-11-11"
"21GnAFVEy4ed52JKjrg840","4HbLd9wJrEOvdT7WBfEP0g","Hell To Pay","2019-11-15"
"2LA5mHwF4FphL80jo47Npp","0tsj9jCEDXbcPqo0CNs5ns","Living Legend","2019-11-14"
"6zFsMyMsDaWuXrkSnDXHYb","5N9edw68cLLghz97hqdiW2","Costumbre","2019-11-15"
"1yMXvqINfAx1TE84sIKWKd","4xJs7l1ohiuZcRmRYZz8xs","Luna","2019-11-15"
"0mtdxzBRDbueLFpiwpbHKO","5C0YLr4OoRGFDaqdMQmkeH","VIDA","2019-02-01"
"2vrpcQNg6itmgVZWsNjWe0","5Zyj0zwOksGYLbLAZOaC31","FANTASÍA","2019-04-12"
"1mT47pKLXUwPYGwB91GcNz","0bVsozItEQQVu2M5FnpnrG","Créeme","2018-11-02"
"3IPJg1sdqLj12kFIndaonN","1l1zcI8iwJg4WCb7jxHtbN","MANTRA","2018-05-18"
"4cuGZb0iFyHtwaSKdKrJkF","5C0YLr4OoRGFDaqdMQmkeH","VIDA","2019-02-01"
"0woHVOh3KXLSDv8VU9XwZ4","3bdAICmnjSAkOa65Fz2w7R","Suena El Dembow","2017-09-01"
"2zDj4WjbNDmrRL6Z4YjjCA","3qX5J1RkaFxSXEqRc8Qzmo","Amigos Con Derechos","2018-08-31"
"1RouRzlg8OKFeqc6LvdxmB","6MoaDh76Fsg0ogW2l7HAFx","F.A.M.E.","2018-05-18"
"5cepAtqnEQ6yVG6088zMMu","6MoaDh76Fsg0ogW2l7HAFx","F.A.M.E.","2018-05-18"
"2XVilv6s9GETnw9PG4T9Mz","6MoaDh76Fsg0ogW2l7HAFx","F.A.M.E.","2018-05-18"
"3umS4y3uQDkqekNjVpiRUs","2dBgWXp41imu2zBNv9oFxZ","Fénix","2017-01-20"
"7ojH6H4wE6XJNgzU4uvNc8","5hdW5Ad1dvlxAdSL8Krrv7","A Partir De Hoy","2018-03-16"
"2ijef6ni2amuunRoKTlgww","6hAxqfWO3xDGzjs8yad1pB","Sin Pijama","2018-04-20"
"7JNh1cfm0eXjqFVOzKLyau","1oOtMDLY2ezuvrvodAxj8o","Mayores","2017-07-14"
"0mlAOSILGRys2IbvyOT5VJ","5C0YLr4OoRGFDaqdMQmkeH","VIDA","2019-02-01"
"1j6xOGusnyXq3l6IryKF3G","0sGGdQF7f03jwgaD9qhtUQ","Ubuntu","2018-05-11"
"70lnL3QaSOIIyMa2X9aVRL","6bUxh58rYTL67FS8dyTKMN","El Dorado","2017-05-26"
"4ggiDYAkJ7Yk8d5xOr7Xjo","4BvD9caT3ZohqNQFcR8dVD","Ahora","2019-05-31"
"6KuqAtoeVzxAYOaMveLNpH","1copqxpiZy0dn219MSyPR7","Dura","2018-01-18"
"1XgpK29CGGjZnxPYkiRbh4","0YCyFUN3ihGbP2x9C09NF6","CNCO","2018-04-06"
"1G586ld1gbaECg4Bc6w40O","2vcyOtFtWOYuQ6j4AH2FIG","Valiente","2018-11-09"
"2u7tDWQ6LX0Kw1LiK1jaok","5C0YLr4OoRGFDaqdMQmkeH","VIDA","2019-02-01"
"3Dv1eDb0MEgF93GpLXlucZ","1MmVkhiwTH0BkNOU3nw5d3","Hot Pink","2019-11-07"
"070hrICPvpyzXkbqkRC7Ao","1WbcLdDqpfZza3TlvzFJJj","Bad Boys For Life Soundtrack","2020-01-17"
"1ToprX3cpBiXoAe5eNSk74","66o9dDjDduf6jpvZKzAXm4","Eleven","2020-01-09"
"3FGiFUJRRp5RGikVrs6kig","01aNLzRaKJogmxt3hDeII2","Underdog","2020-01-09"
"3Ey11v2aiX14s4wBaYbhlp","2veUi52T9SqSvwXJYd5aIT","Don't Waste My Time (feat. Ella Mai)","2019-12-13"
"4cOVTA2GfYTHw99AJDQpHo","5FQ4sOGqRWUA5wO20AwPcO","BUBBA","2019-12-13"
"1SNiXDwSilLujcYdvfqVpT","1JawI0XkEwmQ5Bwef3RMbq","World War Joy...Takeaway","2019-07-24"
"09oZ9eXQ2fo6YDrPzJqAoP","6KT8x5oqZJl9CcnM66hddo","Free Spirit","2019-04-05"
"3msKIQc0Yjuz3Zn39g3KLX","2ETIoEB0cSEtl8UvhHHXtC","Don't Check On Me (feat. Justin Bieber & Ink)","2019-06-25"
"6TqXcAFInzjp0bODyvrWEq","6KT8x5oqZJl9CcnM66hddo","Free Spirit","2019-04-05"
"6XHVuErjQ4XNm6nDPVCxVX","1BfLzaTFI5qKsAAk0Ae6aV","Indigo","2019-06-28"
"1abFkY2jm6KDFMZ7RD9YJh","68WyGdXBIZQZLezPVSDrxC","Painkiller","2019-04-30"
"0t3ZvGKlmYmVsDzBJAXK8C","4g1ZRSobMefqF6nelkgibi","Hollywood's Bleeding","2019-09-06"
"2QrXzOqLCVDRZHkToA0tSR","5EqITahBSjWcU71mbhFPEf","Never Go Back","2019-02-15"
"1tNJrcVe6gwLEiZCtprs1u","1DNx0H5ZX1ax3yyRwtgT4S","Don't Forget About Me, Demos","2018-10-16"
"6Dma0t0hOe6Bd6u5YRKF3n","0ujHQ5WCLuKJQXOqXpGtpf","LABRINTH, SIA & DIPLO PRESENT... LSD","2019-04-12"
"0DiDStADDVh3SvAsoJAFMk","1Uf67JAtkVWfdydzFFqNF2","Happiness Begins","2019-06-07"
"1DFD5Fotzgn6yYXkYsKiGs","0cqRGWD3uc5Lggpducn5nD","Piece Of Your Heart","2019-02-01"
"0CZ8lquoTX2Dkg7Ak2inwA","5p0UaZsYWMn4L1dSpc6AhN","1950","2018-02-23"
"58wyJLv6yH1La9NIZPl3ne","0MGcjBIFcL2qaCrgGjIGFb","Can We Kiss Forever?","2018-08-31"
"5A1w94uzc1kO1Zhe8WWxC3","6KT8x5oqZJl9CcnM66hddo","Free Spirit","2019-04-05"
"1yTTMcUhL7rtz08Dsgb7Qb","6HzebUNgGlzC1AMBwHGIkH","The Bones (with Hozier)","2019-10-04"
"3H3r2nKWa3Yk5gt8xgmsEt","5waiE6DS2ntWF3Q0yekJUm","This City","2019-12-13"
"0BnTBAGmr9FtYwkZrwKhwS","1YgX8BWKleDlDeCOFklRfz","Father Of Asahd","2019-05-17"
"1XHREJkKDZCokAtGUAeH55","66Uwdc71HRwkL8ctkGRygk","Klavier","2018-12-10"
"6Mz1FkraaQkLuedZP7dxsf","1NpISCE0NhokW0Q5rRBpiz","Preach","2019-01-11"
"4DQTdFaGep7IsnB4duY1xM","7rR5IWggq4T3MpYOCyWdHw","Beat Like A Drum","2019-04-26"
"5viw7xR22mmAU8UjtX9duJ","23X0mzF6faAVju0ef2YP2E","Feel Alive","2019-08-30"
"7gmLcEPIL4wDUk8DykPBk6","5QsgovsMFrQMbSpjfap2Fa","A$IAN BOY","2019-06-21"
"57Txi01yKbzaqFP3EmwO4Q","1HAHzP5SM5hKelemd09Hc6","The Way We Thought","2020-01-17"
"2izRAdFIQ2ccslSDxO4wp7","2k6dXlxqrt3DFq4cMkmTI0","Start Over","2020-01-17"
"2LzZEq1j0ow1ei4wmdlBJ5","42FGr4LRJow0TiVkGF7rFk","Save Me","2020-01-10"
"6NPXOiZC0m16RVKKB20vDb","1GsnSHOozhwhaMReppEX9l","Get Mad","2020-01-10"
"6RVjP7h1rNXhGjqHnVbChf","1f5bZ7RuRy1Za43ldNAwrW","Bad for Me","2019-11-15"
"1ApZ8iVqHS7PzYQLnJSLxF","6ycv9OkjXqQGkXPcfrR3SB","Breathe Away","2019-06-05"
"4ddsyeVgiigtQToGyn6hMJ","6epBrNkflQDKRhCrMb3bop","Stay","2020-01-10"
"3PIZD7C258F5taiS9rw9lK","4UWLopGUPt6RWabfDhnYza","Responsible","2019-05-23"
"1GBr8Nix6GiaXLjtaqnysK","4Aynfgf3nY87WPaKB0MfNU","Our Time","2020-01-10"
"5bx1UhmDae1dxhc53dFAC1","0CSNZ2v186pQV1EO5Uzv1b","Distortion","2019-12-06"
"6VEocDLxvL0ShEXPDXxTL0","2YlDYkb49DNB1fsTKshhRU","I'm on Fire","2019-11-01"
"1nUdWC6puxcV285AZfLokl","5NZvS0RadrFr23AFprUISC","Young Minds","2019-11-15"
"5GuNH75dVRERmsotXhPAhz","7CZAU7NdKmhlRK6j8iyZhG","Just Another Face in the Cloud","2017-04-28"
"4JBC9FqJ4KcNIXyRSjdClx","2sCSgovKtTVrMPiqXGLLpQ","Play the Fool","2019-11-20"
"0JC7vIyZoXm4vacPnbYxQW","1lsI4hbmg0mYQYKgr4kz4a","No Me Rendiré","2019-12-06"
"7BA9vrDBIS3rP4VgT6rpD3","4OFvZtr6W9dxjwhFSMvKXx","Love is here to stay","2019-02-18"
"4YqMIsB6PDDOvBbpqMZc4I","7LGmfJFBsT0eTv4iYhYYct","Worth the Wait","2019-11-15"
"6Vj7t9JdCrxalTKTtRA6NS","2dfqswjUJ902vhw1n99WCo","Private & Confidential","2017-09-28"
"7xKAh5QpxJnBZENDjB3xVH","3kQQbrDkTztvQi7I31xuas","Spaceship Earth","2019-10-25"
"3x9AweKWYB2Q5oZy42I3zG","6ZKfYKQIKZgHu66zJaMTPi","Estoy Contigo (Pa Dónde Nos Vamos)","2019-12-06"
"4JeVPY6bR6oBXRYC87U580","3ZHHybeW13SIc1KVictDHn","Joy","2019-12-13"
"442h1HjaVgRlnU4M5DHisT","5FXNBXS4oaPyZ4LmNKv7Ai","You Again","2019-12-13"
"2evEUOudckFyYfg2XRsasP","3Nn3Y5gFENAMsvcTJrkgkW","Oxygen","2019-11-01"
"6FoAzNJTueEuCw1J68VeVk","3Mqlxo3wzFPCufP2YUCcvS","Madness","2018-11-09"
"2wrHFNnQoGJ9ORiXmyBoSA","3NHRPuE3d9PAz2tdQVRNCN","Maelstroms","2017-11-13"
"6ujdygRPDIOfPSDbhUwDIC","03XPpN0Qa2aRB5JhBvNdsi","U Know What U Did","2020-01-10"
"2vNlq7qG3FPFBmuAc7kRng","4ZEDt98selc95AxW2nRl9R","90 BPM","2019-12-13"
"1XK84pQhL5ohZdSRabQshw","4g9SzUXN55ZeVe9V3Ak7jZ","What You Say","2019-12-28"
"2nFQrFSxhrcqneyUS0eub9","25IS4tTZs3qWwTwmX7NKpn","A Post-Apocalyptic Modern Art Gallery","2019-10-25"
"7vus9CKAew85c71oydwhWQ","7K1cYRI0hH9HyKViVDlVki","Chasing Love","2019-10-12"
"7F91NxkoCwU6MPP4SjO8hs","5cRAOX6GSNNpOIsSVLDE7G","Heavy Lies The Crown","2019-08-16"
"1pxLe5chQ8Arr99hKiV96Y","3QEZ28Pu9vhCspwSF4t0Hn","Walk","2019-11-15"
"6qgRmiHOnLbkYC0ZNecLet","0UDpvLVktBGurJgOfMOdC7","Lemonade","2019-12-20"
"0Q2wpj3vrY2oLiHamH2tDu","2VrADmPHDbCI6aEpCUhDTS","Chasing Every Mile","2019-10-18"
"3rKvEszFkblVdDlUc3jlBk","75bBKMZFgoLWFFmjqKx7LU","I Try","2020-01-04"
"630rGXWlod7qOLfxR7bA4p","6u51q6lRo1mqLVD1Y4ntUv","Everything Is a Drug","2019-07-26"
"4JxXwBcVpVGDAnY4tKcAFH","76ktGiqmday72vNtX2RcAq","Rise","2019-05-19"
"69GusrRWpSSIoZGWc67l2M","3l42QZCor0VBrl64BKfZQz","Searching for Words","2020-01-15"
"5H7hB4kPh0LSRVwna2NZ5I","42gl0omJBh2RnglgpxYHAK","Let It Breathe (Extended Mixes)","2019-12-27"
"0zMtn83Kugr36iAEE8iljq","7MySE51e7egIXLRIDEPpN3","Community","2019-12-25"
"6Yy9Kw5fmv5mrniagxVagb","1wMv6Eh7IYWgO7BWmJiWJW","Orrin","2019-05-16"
"3WymtMDNolaLX6V9pZsBQ4","11FR6XYdggv90SJrfUcvre","How Crazy Is That","2019-12-27"
"4VoXQm2FFuiTj2crflcCnd","6YcE9NQPKGtvuvC5qj5hDO","Mind Games","2019-12-31"
"2jlJuGJkkBkGuinZtoeRvh","3Xh39htj6HQeaBQ6iPjqpw","Good At It (Radio Edit)","2019-12-25"
"4ATRPKNLcoyVNRoYo7QaSG","1U94xZlzfwaL1JEH7X592s","Crazy","2019-07-10"
"0sVcj4tuz77RCsxGQ5XfrH","3SLvLJ5buzoDJU5dW6pV5c","Unchained","2019-03-29"
"7ttpHea6dtKYMtGftZuNJn","45BagQzCNeK2vs4wY2PekV","Feeling Right","2019-02-08"
"3sFX86i3Qebco0KhrUVCoL","3TBGv5SBJ72LO9pTmk9B8m","FWB","2019-12-27"
"3q4n6eb4wDVw9fJYg2hZkh","25IS4tTZs3qWwTwmX7NKpn","A Post-Apocalyptic Modern Art Gallery","2019-10-25"
"2vIprOKFrPtsnQtADuVUp8","52cIF30phEVuaLCrsrWMZR","El Efecto Guaraná","2001-02-05"
"3vdGYAo6x7Bfk4uRPvoOce","3QM2Sh13hrhA46DsucYL8J","Amor, Familia y Respeto","2004-05-19"
"4PxCXdFQaMUGQqH5qMZDUM","1ErnK30sKnMLYZi2sm08LD","Bailando","2016-08-25"
"0fmgOwkb9AwgzXhYVSZRDs","6IPD0w0Nlo5JE0A54GQEMp","Baute","2005-06-07"
"232LFA2gOyCMnZbBhxZP6f","3uinkc4gGnRAZ7Sm9fr2l7","Mi Amor Perdido","2016-08-04"
"5gMWi10EEiyC3geWcyBoSr","0kMX6dGmw40xRr85QyVGMD","Déjame Cantar","2008-06-16"
"7H4XjkOcmVzmBwHGQQcApF","3VPiJCFVTPoopdWqo2s4i0","Resucitar","2004-07-19"
"0MipkrIzrF3WHoHVorEVNH","0zBAqi8Bwv6MgUG8vpKAqS","Abreme La Puerta (New Edition)","2007-07-03"
"3pJfWEBxmRDfS3hM7lAphp","54gEENjc1Ct9tqLzcKaejA","Todos Exitos","2008-07-15"
"4hrp3GSWf0Jd8IPlsI7EFh","14XV5RjArjz6aD7rkM2ohP","Grandes Exitos","2013-11-05"
"0jGrxrDFTq2Mh3ebNgvNGp","6ydl6ia9cstTRn7tKI7VMS","Amores Difíciles","2008-05-06"
"4fZ1JsWQ6r7xk3tLi2sEqG","5MY9kJKE0htceIs1dmu0ax","Una Vez Mas","2005"
"7qCAVkHWZkF44OzOUKf8Cr","2dBgWXp41imu2zBNv9oFxZ","Fénix","2017-01-20"
"0OMRAvrtLWE2TvcXorRiB9","2HXRjHb2nbLJa5r70FBtdT","Visualízate","2016-04-22"
"0Gx4VrHzS7pZOEAGrmXXBH","57giaIaMyAVCS7jMIaoIgK","VIVES","2017-11-10"
"6De0lHrwBfPfrhorm9q1Xl","4RrvIEhnaHKpFxsjXc4D7d","Me Rehúso","2017-06-16"
"2C2TGgFzrTRIOdQS1vUN5h","4cGc9Eeb3Gjff2Aq5ILLEf","Energía","2016-06-24"
"3pDhN3qB33AOPhQEkUCaWt","6Hu1DObY1WeKWxHfeaOcFg","Prestige","2012-01-01"
"1KSqYYJFyfTecXFk9M0prc","6I32dRerwcm3jYRsprxb5k","Victory","2017-12-01"
"3QHMxEOAGD51PDlbFPHLyJ","6vBpLg3T8bojcqzoKI6m0R","3.0","2013-07-23"
"32lm3769IRfcnrQV11LO4E","2kZkiVn1m00XcgaWlLb2LD","SEX AND LOVE (Deluxe)","2014-01-01"
"6DUdDIRgLqCGq1DwkNWQTN","3PomvFR694SrCSZzDWMWV7","Pretty Boy, Dirty Boy","2015-10-30"
"1PtL0YQRtq3qxDGUSwZPJ5","4etANPc5BMELu5yx987Rpx","Nicky Jam Hits","2014-09-09"
"3QwBODjSEzelZyVjxPOHdq","22lEQJ7khtB2yvsq84FDQb","Motivan2","2016-09-30"
"5Fim1gaXBgsiFfsQAfQSDS","2dBgWXp41imu2zBNv9oFxZ","Fénix","2017-01-20"
"3uvypVUsiIr1B0BccIcsEh","5Fqdd85mAoGDp0K9lmbPDp","La Familia","2013-09-29"
"4Ft0391aLVNtCPPseh98lp","1l1zcI8iwJg4WCb7jxHtbN","MANTRA","2018-05-18"
"7F7kL3i6SDEIbDcoJZGiig","0hi7qqQbGUV5Vm6OtUlE1J","Sígueme Y Te Sigo","2015-03-12"
"6mICuAdrwEjh6Y6lroV2Kg","6bUxh58rYTL67FS8dyTKMN","El Dorado","2017-05-26"
"6cJLfIqwh0tCKRjYM3WpZ5","4o8ZyBzwPxPVc2bqNG5Xfe","Soy el Mismo","2013-10-08"
"6stYbAJgTszHAHZMPxWWCY","3kXkPZnrmBHzUDkhzecE7O","Ay Mi Dios (feat. Pitbull, Yandel & Chacal)","2016-02-22"
"7nKBxz47S9SD79N086fuhn","2Ib7wM5qXKXDzZFhzNQ7TG","SUBEME LA RADIO","2017-02-24"
"6Ges5C2IE738iJh4HyQizQ","4loQMkHOAbqVdyb59KBbsp","La Familia B Sides","2014-09-16"
"1rXojdsUqqxGj2WCmJGWHP","6I32dRerwcm3jYRsprxb5k","Victory","2017-12-01"
"1iEwyiSLAunPR6uouANE0O","3PomvFR694SrCSZzDWMWV7","Pretty Boy, Dirty Boy","2015-10-30"
"4qknM1pQz53QOyfDVTjcM9","6bUxh58rYTL67FS8dyTKMN","El Dorado","2017-05-26"
"7gcMKL3lnDxsp4bIXyv6Zk","0j74hxgbgc4THmz7rasxgn","Shaky Shaky","2016-04-08"
"7MHN1aCFtLXjownGhvEQlF","75maIus9xRaEQzPXOSOTew","Una Lady Como Tú","2017-04-10"
"7Fl3wSxRqBljyQH8dJSz9c","2HXRjHb2nbLJa5r70FBtdT","Visualízate","2016-04-22"
"00i0O74dXdaKKdCrqHnfXm","375cUd86z58eqXN2yW3Do9","A Quien Quiera Escuchar (Deluxe Edition)","2015-02-10"
"6Za3190Sbw39BBC77WSS1C","0S19ks6TFDHZKEYWFvrRm0","Criminal","2017-09-01"
"2eqDUxbd0JPEhNrJdPlHLs","3Oc7TFerme2LybRGVAcESO","El Regreso del Sobreviviente (Deluxe Edition)","2014-03-18"
"3umCRVVIPZ72WnperWxLgL","3C2Y8YZGNyGqXZLPHPUMj3","La Criatura","2018-05-11"
"2rXZir7PFYmCw93pK3iVaW","1jvfABr5t081rCAjajFQey","King Of Kings 10th Anniversary (Remastered)","2016-11-11"
"5u5MvmVtitax9R1Mxh3reC","4s05NbwGgw5SO42AdsN5Oo","Odisea","2017-08-25"
"2I1uzkNYEJ5FOzLjI0ssTX","5pmzAkyir6lTI7V0dYx7WD","Love and Sex","2014-09-09"
"2FqoR7diymD1Eh7cVb3DMg","6tOFRRXAis3nniv1wG6Nae","Líderes","2012-01-01"
"46HdsiK0uR26B2dY9QPzda","7fIqsFfeYEEP9RO25KHj8P","FIVE (Deluxe Edition)","2017-02-24"
"6thg9w8KTc9RvMWK8jnxNW","1Jc5wQn5hSdE2Z2dai3Exh","Una En Un Millón","2018-01-12"
"1q8NdCAQ9QUjpYiqzdd3mv","5pmuwmV2OcuiTX7kNczQ16","Calle 13 (Explicit Version)","2005"
"43CL49bukqUMNxontuQtR2","24j7U1hm7C8WDr8cMdKcxt","Don Omar Presents MTO2: New Generation","2012-01-01"
"6sHBvzRsuGunQTfCk18KXi","67hCGmMfz8cg2YLO0xZWnx","The King Of Dance","2012-05-14"
"1v7OKYgEFT2MAdo3AJ9GOc","6PHs1TbnxnSHrRBh9XXTGf","Farruko Presents Los Menores","2016-02-22"
"3w1D8eAOBDZdb8RP5wbV65","2G2jtQfZVKDTHiMjUIVg7D","El Inmortal","2016-07-15"
"1AlytqFfAzIHuPqSTQmDyo","2HXRjHb2nbLJa5r70FBtdT","Visualízate","2016-04-22"
"0Mk48GaMgw0qz0auSymuHd","57mWSm5UtRGT08KeJuyZqu","The Last Don II","2015-06-16"
"5zSOVwaY3sVjnmLhuEfsuf","4s05NbwGgw5SO42AdsN5Oo","Odisea","2017-08-25"
"2wlptOJ1g5fvLdu6ruKCKU","0P0d0y1LQ5VGrp58TQ0oM2","En Todo Estaré (Deluxe Edition)","2014-08-25"
"4kAtRwNRLMKuoCbxMSxUGI","0mfiGkVJST0ysEVznu2aZP","Pa'l Mundo","2005-01-01"
"07YFRv1Rj2iTtA7NY3CTcY","22lEQJ7khtB2yvsq84FDQb","Motivan2","2016-09-30"
"6FZCj8wIH1sDklyZH3DEUC","7BlgDa6NigoPNQEDAqozKB","La Fórmula","2012-08-20"
"1Kgyx7NLtzsa3gWV1efGHu","1wqojXZPs45MXFSPlqcVkh","Wisin Vs Yandel ""Los Extraterrestres""","2007-01-01"
"1kQqiC1rS1FiuVpeBKN0QN","0mfiGkVJST0ysEVznu2aZP","Pa'l Mundo","2005-01-01"
"39Gb80bu5xF0rQtAxTxUS1","6JRDbgNUSL0I38UMocyBS1","Radio Universo","2015-05-05"
"7FFpxe3RMrRhG63dFtgRed","6IDeGLzTfjld3DzSbgnSUt","One Flag","2015"
"1MfqPCs3Y722VK6zkWZ98Z","35ejmbRlV32Qng9jGF34ve","Broke & Famous","2007-01-01"
"3Gfmqdov5Q8l0BKmCeidJt","0e6z7szBqUou27cq6OrNha","De Camino Pa' la Cima","2014-02-18"
"1IlJpEiMt4nuLr3cWFQUxa","0yno13qSZ1kSJnWpAC5XBy","Desde Abajo","2005-01-01"
"6RsnwfOHuNfYw1vMZbAy8l","5pmzAkyir6lTI7V0dYx7WD","Love and Sex","2014-09-09"
"7cIkMEpDhT7Vpw1FHOQqKC","0vBFa64sBqdd26KKIj4SKZ","La Promesa","2017-03-10"
"23YEpFgAVvr0w3cDm7EQ1Q","2xewTv2y5yrMwA36X2Vxzs","El Principe (Ghost Edition)","2010-01-01"
"2Fg2cN1wHQslgpwXzLY4We","0o3uVUoqS0U8obVUObNwr8","Los Cotizados","2015-08-21"
"7hWlUt8L0rNx1Q8RZnUVQz","6PmprO3MvzG23cTNTZpQAG","Los Favoritos","2015-12-11"
"4tjCNQ7aCL2Ou2rJlmrTpj","0TfHpRj8cscMuY7UM0eINm","Los Superheroes","2010-01-01"
"4HNlRF6Nux7jU68kTpX7CP","50m6CwGzwKsAcVPz9SCMrp","e5","2006-11-14"
"5mVcyopMGY8dSpN1ZyaBUD","7CpmPDrPfeDnR4ykfM7OYE","Masterpiece: Nuestra Obra Maestra","2016-11-04"
"5YJ4BVvTFmVCxUyhKejHfR","6Q1kiSijkaHwoCwZUHW6IY","El Abayarde","2003-07-01"
"388YhDYxPvaDIZQHWqpB4E","2ftqbM48NcAEAcIL7Yyc1R","Rompe La Discoteca","2009-11-10"
"1jj80muEnrqByfH2omBOcZ","5gHKtewt6CtuGLiAj2m3XC","Wisin Y Yandel Presentan: Los Vaqueros","2006-01-01"
"0t0WIrjRcvgBAwLlby2gsZ","7CpmPDrPfeDnR4ykfM7OYE","Masterpiece: Nuestra Obra Maestra","2016-11-04"
"6g8su55d5ZpbMw01J7YrgE","6JmEk1yaNPn4LFx9YPcZXv","Alex Gargolas Greatest Hits","2013-07-09"
"40EDOraCqoiMf14TzODihf","2gSW9jTCv7OZgx8JKlkyE7","No Te Veo","2007-06-12"
"0jicrrstuAzf6GLIUdwAQk","6JUteqYW61MphFHmJe5AAU","El Momento","2010-01-01"
"2WHctubxf8LzrGr62cLz3d","7CpmPDrPfeDnR4ykfM7OYE","Masterpiece: Nuestra Obra Maestra","2016-11-04"
"0ay1Y54hUDgYBg54JPrOCv","35ejmbRlV32Qng9jGF34ve","Broke & Famous","2007-01-01"
"2Jz1X6ZB0gkkCVgmeVGVGp","26YeHRhZt1HHM0Ed9I9YFw","Showtime","2008"
"6G4U9avyBNEfP0fAIduev3","3dCEXNx36W29EYCMUAx5p5","God's Project","2005-04-26"
"5gflgO9EPbIBf16n5TKnQS","2aItcV9jj0LvaluaDFTLqF","Motivando a la Yal","2004-05-04"
"614NVFo5csQqRnryl4jXs2","5eklEkHSU1l3yewxdePzRL","The Bad Boy","2006-01-01"
"15wPtgg6jsyMLhIkjcSpl4","1wqojXZPs45MXFSPlqcVkh","Wisin Vs Yandel ""Los Extraterrestres""","2007-01-01"
"0k1hbeZodoEw34FAdbh8xM","18m4lag970uk1AMSvaUZmg","Aqui No Se Sienta Nadie!","1979"
"4zOZQdgs7nSjMkqB7keSM5","3pYgBhT551TztQNYbXqB26","20th Anniversary","1982"
"1IcnHHfeAkdc88LybFWwb9","4VjDEGwmMTP7hOn2Afmbkn","Nuevo Milenio - El Mismo Sabor","2001"
"7sT08ys9gXDvYNyTP80zvs","2yc30O2X7cCE2LTzJCzO3l","Sin Salsa No Hay Paraíso","2010-03-30"
"62o8KoI44JfN7aYxgTnPvh","3Bj8Yd9ANO4KufZkqOmG0W","Mala Mía","2018-08-10"
"27GZ01uEeZvG7esdoed3pQ","2cJRX7IOFH07xtkDvB3gcG","25/7","2018-03-23"
"302I7g0l3jmAbzFu9WBCmu","1SgMcZHkKbhSIp820lMy8F","Tutu (Remix)","2019-10-15"
"4wJFExEZZo62tmwTM9ENDR","4cKsqQlyK9pqUTMjI4WnM0","Oye Pablo","2019-08-29"
"4yb5Z9dwnKhO9gC0AZQYDe","2dO6HvLMmEFMuOLasVY9eC","Boomshakalaka","2019-11-29"
"5XCTZzZ7b8MhPurQIfzD8A","5EXi6JPxh5LcyB4DDf9dIQ","Let U Go","2018-01-16"
"4YqCBC4FwzGXuhixt5cgmm","4TntWxJmNQSZJGcj3ewRBc","Tra Tra Tra Remix","2019-06-20"
"0mD63phUwHYnlvAJn8NgqC","1NfmNWGsa4mRMGrqHhMNJ6","Baila Conmigo","2019-10-11"
"3D9rnyLwvWo0yhcuIWJ5mh","466FSr6rWLprsuMQF0Or9k","Swing","2019-11-29"
"2jz3dP8GozFN1wZ7KJbJKw","4tKPuaUxB4rscuWwLJoLdl","La Roca","2019-10-25"
"1cVlW9WQiGlFdWUXFdFZGh","6NSiAkMa61CjJI9AHqOhuZ","Pa' Olvidarme De Ella","2019-09-06"
"4DbhxwlkhTbCTqlZptxmI6","3pHFjWCK7d5YLtEuFwfR5N","54+1","2019-03-22"
"0639sfoRA7sW4fGS1EzcQu","72XWQY6SO3b4M01tHYsIM7","Fiesta Nacional (Mtv Unplugged)","2018-10-05"
"0X6coWomPnfGLXQ6gdi3cI","2KjUNxCfZw6xJGxEuEGACb","Lo Que Tenías Conmigo","2019-05-10"
"4Clmg1g8n2yBYG13Z1oSdG","68hy2xnNgeo0dO0YOm4Th7","Baila Conmigo (feat. Kelly Ruiz)","2018-12-28"
"12apfmq09hXSx6yEJSn9rE","6DTFoCswJTBfwoX7ZMObQc","Coqueta","2019-10-11"
"4BMk6XhlXJW7ZgIS8vSBZk","5vwSqLLGqeCTyRVObYjkDq","Norma","2018-11-09"
"4tRFdhdqMUkGfnAkis3lNv","5fMxsjcd2Gr3bjYy938V5T","Eres Tú","2019-04-05"
"0ePiYPlCq3dhwfAjUttjT2","3hBpaFjb8x2JvzTvEdaf5J","Conexión (En Vivo)","2019-06-07"
"0akyEssGRVHstqCSWXusJL","4VeKLLYPySVFaf6qzkfOYW","mix pa llorar en tu cuarto","2018-03-02"
"5L4ovuTRSmPWACgu8W9lGn","162lz9CAxX5Epy5YR2o7Pe","Cicatrices","2019-07-19"
"4zoga09ny0htl7WLyJjlGH","2nzjaCx3ZQNpvCipdp6g35","Hoy Es Viernes","2019-06-28"
"4JNM2zoeMTg9WyMsu9N15R","6nCfvMK4IZvjZGiVXyoZ0f","El Destino","2019-08-09"
"679CNoT386QI0GJJ8O8XdP","43btyV6tujvYYZyLXFznui","Es por Ti","2019-06-21"
"0YGXxFDEGNSlW1djyBtU0V","14zeNme8vvHVjkkZ4dIzDp","Canción De Mierda","2019-08-04"
